product_id,category_id,brand_id,width,height,depth,weight,monthly_demand,price,unit_margin
19494,212,128,105.4230768829,104.0746163033,87.4550677319,0.7668239985,18.6666666667,1.115455,0.627273
31267,212,128,114.0779148059,104.6284040544,107.4699724121,1.0573734473,46,1.079583,0.610606
32785,212,348,82.038546303,91.1295988986,76.5277660094,1.1618000045,42,1.105464,0.601724
32807,212,348,112.1058638718,92.8454089264,90.4792668102,1.159903098,24.3333333333,1.059524,0.51619
32823,212,348,89.9113464068,97.9595336579,99.1784511711,0.8295801137,3.3333333333,4.38,2.69
32822,212,348,115.9903098033,114.4831958067,118.8046634445,0.8060795013,8,4.378182,2.614545
32817,212,348,95.8448454395,99.5528173443,123.3029965571,0.9293556027,11.3333333333,4.379167,2.493636
32814,212,348,120.0029109578,113.9408216282,92.3409099598,0.929073539,22.6666666667,1.412727,0.844091
32787,212,348,117.9139642983,78.8320411869,106.0980105021,0.9528078212,32.3333333333,1.068636,0.53129
32819,212,348,120.7425041695,81.5660300345,93.4387957433,0.8495056767,15.3333333333,4.37875,2.472857
32792,212,348,116.0471382554,106.5550346794,91.8164191182,1.0585707383,14.3333333333,1.08,0.609677
32783,212,348,112.1058638718,92.8454089264,90.4792668102,1.159903098,37,1.103333,0.653333
32811,212,348,123.3029965571,92.9355602731,124.7847349215,1.2109559854,28.3333333333,1.148696,0.681304
32789,212,348,112.8694365858,120.0680780174,91.8164191182,1.0585707383,19,1.105652,0.613913
32803,212,348,97.8059824488,77.1064328671,111.992537933,1.198402063,24.6666666667,1.135577,0.672105
32798,212,348,88.9907736786,100.275229053,112.2779813092,1.1560711281,25.3333333333,1.101786,0.563889
32788,212,348,81.0333554962,102.5309286743,97.0099747941,0.8549256223,21.6666666667,1.1176,0.606
32813,212,348,82.1123791183,123.7117573565,98.8079131115,1.2470187264,28.6666666667,1.368889,0.730556
32808,212,348,117.9864222596,83.2337317146,109.1656313808,0.7855537537,15.6666666667,1.162105,0.621579
32796,212,348,77.5148749025,121.0955985385,116.4969051167,0.8436904369,29,1.090588,0.638824
32810,212,348,85.1571153188,77.5085492083,107.2759201455,0.9523544993,17.6666666667,1.139375,0.619375
32795,212,348,93.2735948914,79.3650743433,101.8984354706,0.8704677506,19,1.178889,0.783333
32805,212,348,103.5701297345,87.7453468175,87.1758881355,1.0027522905,25.6666666667,1.138148,0.623684
32790,212,348,77.4188719146,78.1723917638,117.2210925763,0.9481937346,21,1.097857,0.594286
32784,212,348,118.8046634445,80.607950132,79.2753780253,0.7834419882,22.3333333333,1.083778,0.589111
32791,212,348,95.9118374162,100.2970206885,86.8543153255,0.9611509848,50.6666666667,1.093509,0.499123
32797,212,348,78.887100811,88.5411867115,102.4078914208,0.9077175944,19.6666666667,1.0975,0.5425
32800,212,348,124.7018726376,85.1571153188,77.5085492083,1.0727592015,22,1.152727,0.599167
32821,212,348,109.4442205402,92.5618744725,123.7117573565,0.9880791311,6,4.38,2.726667
32818,212,348,93.740187772,94.3778147555,101.4574097725,1.1520515233,13,4.38,2.477333
32801,212,348,116.4763319471,98.1459177372,78.8122818629,0.8034142689,28.3333333333,1.0545,0.499
32802,212,348,95.2940792157,100.2970206885,86.8543153255,0.9611509848,31.6666666667,1.062941,0.591
34540,212,371,87.7763750105,84.4597302008,78.8710891927,0.8260731414,69,1.208,0.670364
113012,212,371,92,146,157,8.5e-4,12.6666666667,1.31,0.767273
34539,212,371,104.0576066252,115.7445768277,78.7396878437,0.8892075078,31,1.194146,0.636341
34541,212,371,101.9540782303,117.4712507989,123.9426845598,1.1323934607,79.3333333333,1.193784,0.621264
113016,212,371,92,146,157,0.0068,8.3333333333,9.842857,5.64
34542,212,371,107.3967203208,102.4059526906,113.5329608936,1.0614508474,55.6666666667,1.186818,0.597121
34536,212,371,91.335617165,84.6718167446,79.8170557222,0.7668239985,96.3333333333,1.213363,0.617788
34537,212,371,82.2360276317,121.9455938502,120.075070432,0.7764893158,107.6666666667,1.2228,0.6582
109671,212,423,105,95,370,8.5e-4,16.3333333333,0.996286,0.418
109680,212,423,162,96,96,0.0068,3.3333333333,7.15,3
109673,212,423,105,95,370,8.5e-4,14.6666666667,0.965,0.4725
109675,212,423,105,95,370,8.5e-4,47.3333333333,0.921333,0.421333
109670,212,423,105,95,370,8.5e-4,18,1.007,0.405312
109658,212,424,100,150,110,8.5e-4,33,1.3925,0.83125
109659,212,424,100,150,110,8.5e-4,25,1.392,0.86
109656,212,424,100,150,110,8.5e-4,25,1.259091,0.781212
109657,212,424,100,150,110,8.5e-4,30.3333333333,1.252581,0.773226
109661,212,424,100,150,110,8.5e-4,30,1.289722,0.757778
