product_id,category_id,brand_id,width,height,depth,weight,monthly_demand,price,unit_margin
32794,212,348,117.0703444248,118.7645736073,102.1348181897,0.8047672488,18,1.02,0.612857
32799,212,348,92.9365806084,76.9939594069,116.5847374785,1.2305706055,25,1.089,0.5085
32783,212,348,112.1058638718,92.8454089264,90.4792668102,1.159903098,37,1.103333,0.653333
32802,212,348,95.2940792157,100.2970206885,86.8543153255,0.9611509848,31.6666666667,1.062941,0.591
32805,212,348,103.5701297345,87.7453468175,87.1758881355,1.0027522905,25.6666666667,1.138148,0.623684
32814,212,348,120.0029109578,113.9408216282,92.3409099598,0.929073539,22.6666666667,1.412727,0.844091
32801,212,348,116.4763319471,98.1459177372,78.8122818629,0.8034142689,28.3333333333,1.0545,0.499
32809,212,348,95.5734578063,87.7453468175,87.1758881355,1.0027522905,13,1.1275,0.5675
32822,212,348,115.9903098033,114.4831958067,118.8046634445,0.8060795013,8,4.378182,2.614545
32797,212,348,78.887100811,88.5411867115,102.4078914208,0.9077175944,19.6666666667,1.0975,0.5425
32800,212,348,124.7018726376,85.1571153188,77.5085492083,1.0727592015,22,1.152727,0.599167
32793,212,348,83.3847328417,92.3409099598,92.907353904,0.9335840726,19.6666666667,1.144107,0.716
32791,212,348,95.9118374162,100.2970206885,86.8543153255,0.9611509848,50.6666666667,1.093509,0.499123
32816,212,348,103.5701297345,87.7453468175,87.1758881355,1.0027522905,10.6666666667,1.429,0.839
32806,212,348,78.7396878437,88.9207507767,95.5734578063,0.8774534682,29.3333333333,1.159286,0.578
32782,212,348,124.397648346,85.1571153188,77.5085492083,1.0727592015,28,1.1024,0.642
32790,212,348,77.4188719146,78.1723917638,117.2210925763,0.9481937346,21,1.097857,0.594286
32784,212,348,118.8046634445,80.607950132,79.2753780253,0.7834419882,22.3333333333,1.083778,0.589111
32788,212,348,81.0333554962,102.5309286743,97.0099747941,0.8549256223,21.6666666667,1.1176,0.606
32785,212,348,82.038546303,91.1295988986,76.5277660094,1.1618000045,42,1.105464,0.601724
32786,212,348,101.485310747,93.2190583843,92.9374184402,1.1000225391,27,1.097143,0.593571
32789,212,348,112.8694365858,120.0680780174,91.8164191182,1.0585707383,19,1.105652,0.613913
32796,212,348,77.5148749025,121.0955985385,116.4969051167,0.8436904369,29,1.090588,0.638824
32807,212,348,112.1058638718,92.8454089264,90.4792668102,1.159903098,24.3333333333,1.059524,0.51619
32817,212,348,95.8448454395,99.5528173443,123.3029965571,0.9293556027,11.3333333333,4.379167,2.493636
32795,212,348,93.2735948914,79.3650743433,101.8984354706,0.8704677506,19,1.178889,0.783333
32819,212,348,120.7425041695,81.5660300345,93.4387957433,0.8495056767,15.3333333333,4.37875,2.472857
32810,212,348,85.1571153188,77.5085492083,107.2759201455,0.9523544993,17.6666666667,1.139375,0.619375
113014,212,371,92,146,157,8.5e-4,12.6666666667,1.306429,0.762857
34536,212,371,91.335617165,84.6718167446,79.8170557222,0.7668239985,96.3333333333,1.213363,0.617788
34538,212,371,94.8193734633,88.7958955049,118.1959180595,1.0403785825,117.6666666667,1.207826,0.67882
34540,212,371,87.7763750105,84.4597302008,78.8710891927,0.8260731414,69,1.208,0.670364
113012,212,371,92,146,157,8.5e-4,12.6666666667,1.31,0.767273
113011,212,371,92,146,157,8.5e-4,11.3333333333,1.265833,0.72
113016,212,371,92,146,157,0.0068,8.3333333333,9.842857,5.64
113010,212,371,92,146,157,8.5e-4,8,1.433238,0.858238
109673,212,423,105,95,370,8.5e-4,14.6666666667,0.965,0.4725
109672,212,423,105,95,370,8.5e-4,15.3333333333,1.013403,0.473958
109671,212,423,105,95,370,8.5e-4,16.3333333333,0.996286,0.418
109680,212,423,162,96,96,0.0068,3.3333333333,7.15,3
109670,212,423,105,95,370,8.5e-4,18,1.007,0.405312
109657,212,424,100,150,110,8.5e-4,30.3333333333,1.252581,0.773226
109660,212,424,100,150,110,8.5e-4,27.3333333333,1.241765,0.767059
109656,212,424,100,150,110,8.5e-4,25,1.259091,0.781212
109658,212,424,100,150,110,8.5e-4,33,1.3925,0.83125
109659,212,424,100,150,110,8.5e-4,25,1.392,0.86
