product_id,category_id,brand_id,width,height,depth,weight,monthly_demand,price,unit_margin
113011,212,371,92,146,157,8.5e-4,11.3333333333,1.265833,0.72
34539,212,371,104.0576066252,115.7445768277,78.7396878437,0.8892075078,31,1.194146,0.636341
113014,212,371,92,146,157,8.5e-4,12.6666666667,1.306429,0.762857
34541,212,371,101.9540782303,117.4712507989,123.9426845598,1.1323934607,79.3333333333,1.193784,0.621264
113016,212,371,92,146,157,0.0068,8.3333333333,9.842857,5.64
113012,212,371,92,146,157,8.5e-4,12.6666666667,1.31,0.767273
113010,212,371,92,146,157,8.5e-4,8,1.433238,0.858238
109675,212,423,105,95,370,8.5e-4,47.3333333333,0.921333,0.421333
109670,212,423,105,95,370,8.5e-4,18,1.007,0.405312
109680,212,423,162,96,96,0.0068,3.3333333333,7.15,3
109672,212,423,105,95,370,8.5e-4,15.3333333333,1.013403,0.473958
109671,212,423,105,95,370,8.5e-4,16.3333333333,0.996286,0.418
109657,212,424,100,150,110,8.5e-4,30.3333333333,1.252581,0.773226
109660,212,424,100,150,110,8.5e-4,27.3333333333,1.241765,0.767059
109659,212,424,100,150,110,8.5e-4,25,1.392,0.86
109661,212,424,100,150,110,8.5e-4,30,1.289722,0.757778
109658,212,424,100,150,110,8.5e-4,33,1.3925,0.83125
