product_id,category_id,brand_id,width,height,depth,weight,monthly_demand,price,unit_margin
32809,212,348,95.5734578063,87.7453468175,87.1758881355,1.0027522905,13,1.1275,0.5675
32807,212,348,112.1058638718,92.8454089264,90.4792668102,1.159903098,24.3333333333,1.059524,0.51619
32820,212,348,103.6288369671,113.1789387354,102.0710343947,1.1257432557,8.3333333333,4.268125,2.640625
32821,212,348,109.4442205402,92.5618744725,123.7117573565,0.9880791311,6,4.38,2.726667
32801,212,348,116.4763319471,98.1459177372,78.8122818629,0.8034142689,28.3333333333,1.0545,0.499
32790,212,348,77.4188719146,78.1723917638,117.2210925763,0.9481937346,21,1.097857,0.594286
32818,212,348,93.740187772,94.3778147555,101.4574097725,1.1520515233,13,4.38,2.477333
32786,212,348,101.485310747,93.2190583843,92.9374184402,1.1000225391,27,1.097143,0.593571
32822,212,348,115.9903098033,114.4831958067,118.8046634445,0.8060795013,8,4.378182,2.614545
32788,212,348,81.0333554962,102.5309286743,97.0099747941,0.8549256223,21.6666666667,1.1176,0.606
32804,212,348,104.7255426188,100.5009253372,95.213532877,1.0677355078,36.3333333333,1.08,0.5505
32797,212,348,78.887100811,88.5411867115,102.4078914208,0.9077175944,19.6666666667,1.0975,0.5425
32793,212,348,83.3847328417,92.3409099598,92.907353904,0.9335840726,19.6666666667,1.144107,0.716
32782,212,348,124.397648346,85.1571153188,77.5085492083,1.0727592015,28,1.1024,0.642
32787,212,348,117.9139642983,78.8320411869,106.0980105021,0.9528078212,32.3333333333,1.068636,0.53129
32792,212,348,116.0471382554,106.5550346794,91.8164191182,1.0585707383,14.3333333333,1.08,0.609677
32811,212,348,123.3029965571,92.9355602731,124.7847349215,1.2109559854,28.3333333333,1.148696,0.681304
32799,212,348,92.9365806084,76.9939594069,116.5847374785,1.2305706055,25,1.089,0.5085
32806,212,348,78.7396878437,88.9207507767,95.5734578063,0.8774534682,29.3333333333,1.159286,0.578
32817,212,348,95.8448454395,99.5528173443,123.3029965571,0.9293556027,11.3333333333,4.379167,2.493636
32783,212,348,112.1058638718,92.8454089264,90.4792668102,1.159903098,37,1.103333,0.653333
32823,212,348,89.9113464068,97.9595336579,99.1784511711,0.8295801137,3.3333333333,4.38,2.69
32789,212,348,112.8694365858,120.0680780174,91.8164191182,1.0585707383,19,1.105652,0.613913
32813,212,348,82.1123791183,123.7117573565,98.8079131115,1.2470187264,28.6666666667,1.368889,0.730556
32798,212,348,88.9907736786,100.275229053,112.2779813092,1.1560711281,25.3333333333,1.101786,0.563889
32819,212,348,120.7425041695,81.5660300345,93.4387957433,0.8495056767,15.3333333333,4.37875,2.472857
32810,212,348,85.1571153188,77.5085492083,107.2759201455,0.9523544993,17.6666666667,1.139375,0.619375
34541,212,371,101.9540782303,117.4712507989,123.9426845598,1.1323934607,79.3333333333,1.193784,0.621264
113011,212,371,92,146,157,8.5e-4,11.3333333333,1.265833,0.72
113010,212,371,92,146,157,8.5e-4,8,1.433238,0.858238
34538,212,371,94.8193734633,88.7958955049,118.1959180595,1.0403785825,117.6666666667,1.207826,0.67882
34537,212,371,82.2360276317,121.9455938502,120.075070432,0.7764893158,107.6666666667,1.2228,0.6582
34540,212,371,87.7763750105,84.4597302008,78.8710891927,0.8260731414,69,1.208,0.670364
113014,212,371,92,146,157,8.5e-4,12.6666666667,1.306429,0.762857
113016,212,371,92,146,157,0.0068,8.3333333333,9.842857,5.64
109678,212,423,105,95,370,8.5e-4,17.6666666667,0.964444,0.44
109669,212,423,105,95,370,8.5e-4,21.6666666667,1.018947,0.446316
109671,212,423,105,95,370,8.5e-4,16.3333333333,0.996286,0.418
109672,212,423,105,95,370,8.5e-4,15.3333333333,1.013403,0.473958
109675,212,423,105,95,370,8.5e-4,47.3333333333,0.921333,0.421333
109661,212,424,100,150,110,8.5e-4,30,1.289722,0.757778
109656,212,424,100,150,110,8.5e-4,25,1.259091,0.781212
109659,212,424,100,150,110,8.5e-4,25,1.392,0.86
109660,212,424,100,150,110,8.5e-4,27.3333333333,1.241765,0.767059
109658,212,424,100,150,110,8.5e-4,33,1.3925,0.83125
